課名,教師,流水號,課號,課程識別碼,必選修,開課系所,上課時間,上課地點,加簽類別,授課語言,學分,修課人數上限,課程概述,課程目標,課程要求,評量方式,備註,預期學習時數,詳情頁URL
專業素養增能,陳月霞,30111,PT6016,408 61500,必帶,物理治療學系,,,2 類,中文授課,2,30,專業素養是物理治療養成教育之核心基礎，同學於六年修習物理治療專業期間藉由各相關課程以及物理治療校內外活動逐漸培養與了解物理治療專業素養之知識及行為標準。畢業進入職場前，藉由此課程協助同學總整大學歷年經驗，提出『行動學習專案』、參與線上實踐社群(Band)及行動學習對話、協助本人及小組成員進行批判思考及行動反思，線上紀錄並分享如何精進提升專業素養之學習歷程 。行動學習專案之架構包括『看見自己的樣子』、『願景～理想化設計』、『評估』、『策略』、『內化反思』等步驟，搭配行動學習對話及概念圖繪製之學習策略，協助同學成為專家型學習者。對話內容聚焦物理治療專業實務素養案例，以自我導向學習方式由學生提出真實發生的實務混局、進行同步與非同步學習貴人對話，學習框定問題並在行動中反思。畢業並非學習的終點，鼓勵同學繼續參與實踐社群，在不同人生階段能互為學習貴人，恆毅增能設定終身學習行動方案，以達到專業素養增能之學習目標。,"學生在專業素養增能課程結束後，面對物理治療實務挑戰時，能夠
1. 總整回顧有關物理治療專業素養知識智能及行為表現
2. 自導式設計個人之物理治療專業素養增能方案，包括參與貴人對話與行動學習活動，展現具備entry-level 物理治療專業人員之專業素養核心能力的行為特徵
3. 應用物理治療專業素養知識及智能，辨識專業素養實務挑戰、有效地框定問題、尋求解決方 案並從歷程中做中學、反思學習和持續成長","評分標準：
課堂參與同步學習（實踐社群貼文內容豐富性與深度、貴人對話參與度等）: 50%
自主掌握學習進度（非同步對話與翻轉學習、分享自學資源與心得等）: 30%
期末書面報告（個人學習歷程檔案之原創性以及內容豐富度、格式整潔程度等）: 20%","本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","本課程中文授課,使用英文教科書。114學年度只開上學期，下學期不開課。與胡名霞、王淑芬、王儷穎、李亞芸合授",,https://course.ntu.edu.tw/courses/114-1/30111
國際物理治療臨床實作,蘇泰德,14880,PT6018,408 61700,選修,物理治療學系,,,2 類,英文授課,3,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。",實習課程。本課程以英語授課。美國海外（暑假4週，每天8小時）與王淑芬、鄭素芳、林居正、湯佩芳、王興國、王儷穎、徐瑋勵、吳晏慈、李亞芸、劉宴齊、陳月霞、林冠吟合授,,https://course.ntu.edu.tw/courses/114-1/14880
骨科物治臨床實習研究一,林居正,31772,PT7001,428 M0030,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/31772
骨科物治臨床實習研究一,王興國,32021,PT7001,428 M0030,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/32021
骨科物治臨床實習研究一,徐瑋勵,58408,PT7001,428 M0030,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/58408
神經物治臨床實習研究一,湯佩芳,11293,PT7002,428 M0040,選修,物理治療學研究所 / 神經生物與認知科學學程,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/11293
神經物治臨床實習研究一,李亞芸,46747,PT7002,428 M0040,選修,物理治療學研究所 / 神經生物與認知科學學程,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/46747
神經物治臨床實習研究一,劉宴齊,42898,PT7002,428 M0040,選修,物理治療學研究所 / 神經生物與認知科學學程,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/42898
小兒物治臨床實習研究一,吳晏慈,27586,PT7003,428 M0050,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/27586
骨科物治臨床實習研究二,王興國,51206,PT7005,428 M0070,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/51206
小兒物治臨床實習研究二,吳晏慈,34011,PT7007,428 M0090,選修,物理治療學研究所,,,2 類,中文授課,2,10,,,,"本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","實習課程。本課程中文授課,使用英文教科書。臨床跟診，修課學生須具物理治療師執照。",,https://course.ntu.edu.tw/courses/114-1/34011
專題討論三,王興國,15490,PT7044,428 M1310,必修,物理治療學研究所,三 10,,2 類,中文授課,1,20,"課程描述：
本課程內容涵蓋物理治療研究的當代進展和發展趨勢","課程總體目標：
完成本課程後，學生將能夠：
1. 透過口語陳述，提升英語四項語言技能（即寫作、閱讀、口語和聽力）。
2. 加深對物理治療（PT）相關研究領域及其他醫療政策相關領域的了解。
3. 了解跨領域和轉化工作合作的可能性。
4. 提高組織文獻綜述的能力。
5. 增強邏輯思考和科學探究能力。","評分標準：
課程參與（核心課程 2、3）佔 40%

口頭報告及審閱（核心課程 1、2、4）佔 40%

最終書面報告（核心課程 1、3、4）佔 20%
所有註冊學生須知：
1. 口頭報告將以英語進行。
*博士生：
- 報告時間：30 分鐘，隨後進行 15 分鐘的品質保證環節
- 相關參考文獻：至少 10-15 篇
*碩士生：
- 報告時間：15 分鐘，隨後進行 7 分鐘的品質保證環節
- 相關參考文獻：至少 3-5 篇
2. 報告主題、摘要和公告應在報告開始前一週提交。摘要應簡潔明了（少於 250 字），文筆流暢，且無語法和印刷錯誤。請確保摘要能完整地展現研究內容。摘要也將作為公告，其中應包含研討會的時間、日期和地點。
3. 最終書面報告格式：A4 紙張，雙倍行為，10-20 頁，並遵循《物理治療雜誌》的引用格式指南。演講後的品質保證部分應包含在最終報告中。","本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","本課程中文授課,使用英文教科書。公衛211講堂與王淑芬、鄭素芳、林居正、湯佩芳、王儷穎、徐瑋勵、吳晏慈、李亞芸、郭曉意、劉宴齊、陳月霞、林冠吟、蘇泰德、林千禾合授",,https://course.ntu.edu.tw/courses/114-1/15490
骨科物理治療專題討論三,王淑芬,47502,PT7089,428 M3090,選修,物理治療學系 / 物理治療學研究所,三 5,,2 類,中文授課,1,20,課程簡介：本課程為物理治療學院及研究所骨科組學生的必修課。主要內容是透過小組討論探討骨科物理治療研究的全球趨勢和未來方向。學生將透過口頭報告練習在國際會議上可能遇到的情況，包括重點關注和評論技巧。透過撰寫書面報告，學生將熟練期刊投稿方法。授課教師包括學院所有骨科相關的物理治療教師。,"目標是：
1. 建立骨科物理治療領域的文獻與研究方法知識庫
2. 了解骨科物理治療研究的發展與未來趨勢
3. 熟練選題和口頭報告的技巧
4. 學習選擇、組織和批判性評量論文的技巧
5. 本學期將聚焦於培養研究生報告的邏輯推理能力","評分標準：
評估權重要求
課堂參與 30% - 課前一天上傳 1 個問題至 NTUcool。 - 報告當天，上一位報告人將介紹報告人，並回顧報告學生的研究動機。 - 學生必須提出建設性的問題並參與討論。
書面摘要及報告幻燈片 20% - 報告前一週提交 PDF 文件至 NTUcool。 - 摘要應在 500 字以內，中文或英文皆可。
口頭報告 30% - 報告時間為 25 分鐘，隨後進行 25 分鐘的討論。 - 報告內容應與碩士論文相關。文獻回顧可以接受，但更歡迎克服小規模研究困難的研究報告。 - 報告必須說明與碩士論文潛在研究主題的相關性。 - 報告必須說明從研究主題開始受到關注到最近一次發表，每年與該研究主題相關的出版物數量。 - 介紹與主題相關的兩個全球主要研究實驗室。
修改後的摘要和簡報 20% - 提交修改後的文件、口頭報告的討論內容、回饋意見以及修改情況。書面報告應在口頭報告結束後兩週內提交。","本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","本課程中文授課,使用英文教科書。與林居正、王興國、徐瑋勵、何兆邦、蘇錦勤、陳月霞、蘇泰德合授",,https://course.ntu.edu.tw/courses/114-1/47502
動作學習學,李亞芸,12734,PT7092,428 M3220,選修,物理治療學系 / 神經生物與認知科學學程 / 物理治療學研究所,"二 6, 7",,2 類,中文授課,2,40,"課程簡介：
本課程是為物理治療專業碩士生和博士生開設的選修課程。歡迎已完成基礎運動控制與學習課程的物理治療博士生（DPT）或其他學科對運動科學有興趣的學生選修。本課程的主要目標是幫助學生了解運動學習研究的理論發展、神經生理基礎和臨床應用。課程內容包括運動科學的歷史和最新進展、運動學習臨床應用理論的概念、神經可塑性及其背後的機制、基於理論的臨床研究在運動技能學習和運動恢復方面的有效性和效果的證據。運動控制理論課程是本課程的補充，將幫助學生更全面地理解運動科學。","課程目標：本學期末，學生應能：
1. 描述運動學習理論概念的歷史和最新進展。
2. 理解運動學習的機制和神經生理學基礎。
3. 批判性地評估運動學習臨床研究的證據。
4. 設計以證據為基礎的物理治療實務和回饋環節。
5. 反思並改善運動技能的教學效果。","評分標準：
? 課堂出席及討論：30%；
? 個人/小組報告及表演作業：50%
? 報告資料：20%
*表演作業說明
1. 每位（每組）學生將在學期開始的兩週內，錄製一段（不超過）30分鐘的視頻，內容是他們向正常受試者或患者教授一項運動技能。
2. 學生將根據錄影分析自己的教學行為，以確定學習的假設（理論）、所使用的練習和回饋技巧。
3. 根據分析結果，學生將影片記錄剪輯成一段（不超過）3分鐘的影片片段，用於課堂展示和演示，並上傳到班級網站。
4. 在實踐模組結束時，學生將對自己在初始錄影中針對練習問題的行為進行批判性分析，並根據現有證據提出改進建議。
5. 在回饋模組結束時，學生將對其在初始視訊記錄中關於回饋的行為進行批判性分析，並根據現有證據提出改進建議。
6. 在課程結束前，學生將錄製第二節運動技能教學課程，分析教學行為，找出改進和未改進的行為，並將影片剪輯成另一個（不超過）3分鐘的片段，然後上傳到班級網站。","本校尚無訂定 A+ 比例上限。
本校採用等第制評定成績，學生成績評量辦法中的百分制分數區間與單科成績對照表僅供參考，授課教師可依等第定義調整分數區間。詳見 學習評量專區。","物治系 本課程中文授課,使用英文教科書。合授：黃湘涵。
神經認知學程、物治所 本課程中文授課,使用英文教科書。合授：黃湘涵老師。",,https://course.ntu.edu.tw/courses/114-1/12734
